FID,OBJECTID,HIFLD_FACILITYID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,SECURELVL,CAPACITY,Shape_Leng,SHAPE_Length,SHAPE_Area
6520,6216,10006179,FCI MENDOTA,33500 WEST CALIFORNIA AVENUE,MENDOTA,CA,93640,NOT AVAILABLE,(559) 274-4000,FEDERAL,OPEN,708,FRESNO,6019,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.bop.gov/about/statistics/population_statistics.jsp, http://jayhurst.net/wp-content/uploads/2013/09/16-0216_Capacities_PP80_population_report.pdf",2/16/16,IMAGERY,9/29/17 0:00,https://www.bop.gov/locations/,MEDIUM,1152,0.019168648,2298.992787,2.03E-05
6521,6217,10006180,FCI MENDOTA CAMP,33500 WEST CALIFORNIA AVENUE,MENDOTA,CA,93640,NOT AVAILABLE,(559) 274-4000,FEDERAL,OPEN,82,FRESNO,6019,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.bop.gov/about/statistics/population_statistics.jsp, http://jayhurst.net/wp-content/uploads/2013/09/16-0216_Capacities_PP80_population_report.pdf",2/16/16,IMAGERY,9/29/17 0:00,https://www.bop.gov/locations/,MINIMUM,128,0.009361261,1185.093173,5.15E-06
6522,6218,10006194,USP ATWATER CAMP,1 FEDERAL WAY,ATWATER,CA,95301,NOT AVAILABLE,(209) 386-0257,FEDERAL,OPEN,101,MERCED,6047,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.bop.gov/about/statistics/population_statistics.jsp, http://jayhurst.net/wp-content/uploads/2013/09/16-0216_Capacities_PP80_population_report.pdf",2/16/16,IMAGERY,9/29/17 0:00,https://www.bop.gov/locations/,MINIMUM,128,0.006501924,811.9563698,2.24E-06
6527,6223,10005361,EL CENTRO SERVICE PROCESSING CENTER,1115 NORTH IMPERIAL AVENUE,EL CENTRO,CA,92243,NOT AVAILABLE,(760) 336-4600,FEDERAL,OPEN,419,IMPERIAL,6025,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.ice.gov/doclib/foia/dfs/detaineepopytd2013.pdf,10/19/15,IMAGERY,9/29/17 0:00,https://www.ice.gov/doclib/dro/facilities/pdf/ecc.pdf,NOT AVAILABLE,450,0.006691646,802.0884666,2.70E-06
6646,6342,10000826,AVENAL STATE PRISON,1 KINGS WAY,AVENAL,CA,93204,NOT AVAILABLE,(559) 386-0587,STATE,OPEN,3887,KINGS,6031,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Reports_Research/Offender_Information_Services_Branch/Population_Reports.html,10/18/17,IMAGERY,10/24/17 0:00,http://www.cdcr.ca.gov/Facilities_Locator/,MEDIUM,2920,0.026788334,3312.634093,5.35E-05
6647,6343,10000852,CALIFORNIA CITY CORRECTIONAL CENTER (CAC),22844 VIRGINIA BLVD,CALIFORNIA CITY,CA,93505,NOT AVAILABLE,(760) 246-7600,STATE,OPEN,2424,KERN,6029,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.cdcr.ca.gov/Reports_Research/Offender_Information_Services_Branch/Population_Reports.html, http://www.cca.com/locations",10/18/17,IMAGERY,10/24/17 0:00,http://www.cdcr.ca.gov/Facilities_Locator/,MEDIUM,2560,0.013967049,1687.781002,1.28E-05
6648,6344,10000773,CALIFORNIA CORRECTIONAL CENTER (CCC),711-045 CENTER ROAD,SUSANVILLE,CA,96127,790,(530) 257-2181,STATE,OPEN,4336,LASSEN,6035,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Reports_Research/Offender_Information_Services_Branch/Population_Reports.html,10/18/17,IMAGERY,10/24/17 0:00,http://www.cdcr.ca.gov/Facilities_Locator/,MEDIUM,3883,0.026158849,3295.771723,1.86E-05
6649,6345,10000799,CALIFORNIA HEALTH CARE FACILITY (CHCF),7707 AUSTIN ROAD,STOCKTON,CA,95215,NOT AVAILABLE,(209) 467-2500,STATE,OPEN,2315,SAN JOAQUIN,6077,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Reports_Research/Offender_Information_Services_Branch/Population_Reports.html,10/18/17,IMAGERY,10/24/17 0:00,http://www.cdcr.ca.gov/Facilities_Locator/,NOT AVAILABLE,2951,0.022146913,2720.217374,3.23E-05
6650,6346,10001530,CALIFORNIA CORRECTIONAL INSTITUTION (CCI),24900 HWY 202,TEHACHAPI,CA,93561,NOT AVAILABLE,(661) 822-4402,STATE,OPEN,3818,KERN,6029,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Reports_Research/Offender_Information_Services_Branch/Population_Reports.html,10/18/17,IMAGERY,10/24/17 0:00,http://www.cdcr.ca.gov/Facilities_Locator/,MAXIMUM,2783,0.066320662,8011.537944,5.03E-05
6651,6347,10000836,CALIFORNIA INSTITUTION FOR MEN (CIM),14901 CENTRAL AVENUE,CHINO,CA,91710,NOT AVAILABLE,(909) 597-1821,STATE,OPEN,3563,SAN BERNARDINO,6071,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Reports_Research/Offender_Information_Services_Branch/Population_Reports.html,10/18/17,IMAGERY,10/24/17 0:00,http://www.cdcr.ca.gov/Facilities_Locator/,MAXIMUM,2976,0.041780169,5065.7286,3.62E-05
6652,6348,10002341,CALIFORNIA INSTITUTION FOR WOMEN (CIW),16756 CHINO CORONA ROAD,CORONA,CA,92880,NOT AVAILABLE,(909) 597-1771,STATE,OPEN,1844,SAN BERNARDINO,6071,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Reports_Research/Offender_Information_Services_Branch/Population_Reports.html,10/18/17,IMAGERY,10/24/17 0:00,http://www.cdcr.ca.gov/Facilities_Locator/,MAXIMUM,1398,0.021567495,2670.177378,2.62E-05
6653,6349,10002345,CALIFORNIA MEN'S COLONY (CMC),COLONY DRIVE,SAN LUIS OBISPO,CA,93409,NOT AVAILABLE,(805) 547-7900,STATE,OPEN,4102,SAN LUIS OBISPO,6079,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Reports_Research/Offender_Information_Services_Branch/Population_Reports.html,10/18/17,IMAGERY,10/24/17 0:00,http://www.cdcr.ca.gov/Facilities_Locator/,MEDIUM,3838,0.032668796,3978.710267,2.91E-05
6654,6350,10000794,DEUEL VOCATIONAL INSTITUTION (DVI),23500 KASSON ROAD,TRACY,CA,95376,NOT AVAILABLE,(209) 835-4141,STATE,OPEN,2349,SAN JOAQUIN,6077,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Reports_Research/Offender_Information_Services_Branch/Population_Reports.html,10/18/17,IMAGERY,10/24/17 0:00,http://www.cdcr.ca.gov/Facilities_Locator/,MEDIUM,1681,0.01655232,2004.508651,1.60E-05
6655,6351,10000785,CALIFORNIA MEDICAL FACILITY (CMF),1600 CALIFORNIA DRIVE,VACAVILLE,CA,95696,NOT AVAILABLE,(707) 448-6841,STATE,OPEN,2570,SOLANO,6095,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Reports_Research/Offender_Information_Services_Branch/Population_Reports.html,10/18/17,IMAGERY,10/24/17 0:00,http://www.cdcr.ca.gov/Facilities_Locator/,MEDIUM,2361,0.020639703,2508.629966,1.92E-05
6656,6352,10000824,"CALIFORNIA STATE PRISON, CORCORAN (COR)",4001 KING AVENUE,CORCORAN,CA,93212,NOT AVAILABLE,(559) 992-8800,STATE,OPEN,3070,KINGS,6031,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Reports_Research/Offender_Information_Services_Branch/Population_Reports.html,10/18/17,IMAGERY,10/24/17 0:00,http://www.cdcr.ca.gov/Facilities_Locator/,MAXIMUM,3116,0.028372378,3444.552951,5.33E-05
6657,6353,10000825,CA SUBSTANCE ABUSE TREATMENT FACILITY (SATF),900 QUEBEC AVE,CORCORAN,CA,93212,NOT AVAILABLE,(559) 992-7100,STATE,OPEN,5843,KINGS,6031,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Reports_Research/Offender_Information_Services_Branch/Population_Reports.html,10/18/17,IMAGERY,10/24/17 0:00,http://www.cdcr.ca.gov/Facilities_Locator/,NOT AVAILABLE,3424,0.045618701,5257.699405,7.45E-05
6658,6354,10000801,CENTRAL CALIFORNIA WOMEN'S FACILITY (CCFW),23370 ROAD 22,CHOWCHILLA,CA,93610,NOT AVAILABLE,(559) 665-5531,STATE,OPEN,2992,MADERA,6039,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Reports_Research/Offender_Information_Services_Branch/Population_Reports.html,10/18/17,IMAGERY,10/24/17 0:00,http://www.cdcr.ca.gov/Facilities_Locator/,MAXIMUM,2004,0.024740936,3053.336972,4.54E-05
6659,6355,10002323,"CALIFORNIA STATE PRISON, SOLANO (SOL)",2100 PEABODY ROAD,VACAVILLE,CA,95696,NOT AVAILABLE,(707) 451-0182,STATE,OPEN,3737,SOLANO,6095,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Reports_Research/Offender_Information_Services_Branch/Population_Reports.html,10/18/17,IMAGERY,10/24/17 0:00,http://www.cdcr.ca.gov/Facilities_Locator/,MAXIMUM,2610,0.025042699,3184.050785,4.01E-05
6660,6356,10002346,CHUCKAWALLA VALLEY STATE PRISON (CVSP),19025 WILEY'S WELL ROAD,BLYTHE,CA,92225,NOT AVAILABLE,(760) 922-5300,STATE,OPEN,2822,RIVERSIDE,6065,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Reports_Research/Offender_Information_Services_Branch/Population_Reports.html,10/18/17,IMAGERY,10/24/17 0:00,http://www.cdcr.ca.gov/Facilities_Locator/,MEDIUM,1738,0.024164569,2824.645011,3.33E-05
6661,6357,10002353,CALIFORNIA STATE PRISON-LOS ANGELES COUNTY (LAC),44750 60TH STREET WEST,LANCASTER,CA,93536,7620,(661) 729-2000,STATE,OPEN,3418,LOS ANGELES,6037,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Reports_Research/Offender_Information_Services_Branch/Population_Reports.html,10/18/17,IMAGERY,10/24/17 0:00,http://www.cdcr.ca.gov/Facilities_Locator/,MAXIMUM,2300,0.027272627,3229.259401,4.27E-05
6662,6358,10000841,NORTH KERN STATE PRISON (NKSP),2737 WEST CECIL AVENUE,DELANO,CA,93215,NOT AVAILABLE,(661) 721-2345,STATE,OPEN,4492,KERN,6029,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Reports_Research/Offender_Information_Services_Branch/Population_Reports.html,10/18/17,IMAGERY,10/25/17 0:00,http://www.cdcr.ca.gov/Facilities_Locator/,MEDIUM,2694,0.024718526,3084.346056,2.94E-05
6663,6359,10000844,KERN VALLEY STATE PRISON (KVSP),3000 WEST CECIL AVENUE,DELANO,CA,93216,6000,(661) 721-6300,STATE,OPEN,3709,KERN,6029,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Reports_Research/Offender_Information_Services_Branch/Population_Reports.html,10/18/17,IMAGERY,10/25/17 0:00,http://www.cdcr.ca.gov/Facilities_Locator/,MAXIMUM,2448,0.03637129,4512.794973,5.79E-05
6664,6360,10002309,PELICAN BAY STATE PRISON (PBSP),5905 LAKE EARL DRIVE,CRESCENT CITY,CA,95531,NOT AVAILABLE,(707) 465-1000,STATE,OPEN,2384,DEL NORTE,6015,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Reports_Research/Offender_Information_Services_Branch/Population_Reports.html,10/18/17,IMAGERY,10/25/17 0:00,http://www.cdcr.ca.gov/Facilities_Locator/,MAXIMUM,2380,0.030592943,3852.829467,4.52E-05
6665,6361,10006530,FOLSOM WOMEN'S FACILITY (FWF),300 PRISON ROAD,REPRESA,CA,95671,NOT AVAILABLE,NOT AVAILABLE,STATE,OPEN,397,SACRAMENTO,6067,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.cdcr.ca.gov/Reports_Research/Offender_Information_Services_Branch/Population_Reports.html, http://www.cdcr.ca.gov/Facilities_Locator/",10/18/17,IMAGERY,10/25/17 0:00,http://www.cdcr.ca.gov/Facilities_Locator/,MEDIUM,523,0.004818185,576.1718115,1.02E-06
6666,6362,10000810,PLEASANT VALLEY STATE PRISON(PVSP),24863 WEST JAYNE AVENUE,COALINGA,CA,93210,NOT AVAILABLE,(559) 935-4900,STATE,OPEN,2860,FRESNO,6019,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Reports_Research/Offender_Information_Services_Branch/Population_Reports.html,10/18/17,IMAGERY,10/25/17 0:00,http://www.cdcr.ca.gov/Facilities_Locator/,MAXIMUM,2308,0.024730834,3162.904344,4.25E-05
6667,6363,10000869,R J DONOVAN CORRECTIONAL FACILITY (RJD),480 ALTA ROAD,SAN DIEGO,CA,92179,NOT AVAILABLE,(619) 661-6500,STATE,OPEN,3915,SAN DIEGO,6073,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Reports_Research/Offender_Information_Services_Branch/Population_Reports.html,10/18/17,IMAGERY,10/25/17 0:00,http://www.cdcr.ca.gov/Facilities_Locator/,MAXIMUM,2992,0.032591226,3905.386688,3.95E-05
6668,6364,10000847,WASCO STATE PRISON (WSP),701 SCOFIELD AVENUE,WASCO,CA,93280,NOT AVAILABLE,(661) 758-8400,STATE,OPEN,5127,KERN,6029,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Reports_Research/Offender_Information_Services_Branch/Population_Reports.html,10/18/17,IMAGERY,10/25/17 0:00,http://www.cdcr.ca.gov/Facilities_Locator/,MEDIUM,2984,0.024436072,3046.489083,2.93E-05
6669,6365,10000802,VALLEY STATE PRISON (VSP),21633 AVENUE 24,CHOWCHILLA,CA,93610,NOT AVAILABLE,(559) 665-6100,STATE,OPEN,3570,MADERA,6039,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Reports_Research/Offender_Information_Services_Branch/Population_Reports.html,10/18/17,IMAGERY,10/25/17 0:00,http://www.cdcr.ca.gov/Facilities_Locator/,MEDIUM,1980,0.024751956,3054.865538,4.53E-05
6670,6366,10000821,SALINAS VALLEY STATE PRISON (SVSP),31625 HIGHWAY 101,SOLEDAD,CA,93960,NOT AVAILABLE,(831) 678-5500,STATE,OPEN,3510,MONTEREY,6053,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Reports_Research/Offender_Information_Services_Branch/Population_Reports.html,10/18/17,IMAGERY,10/25/17 0:00,http://www.cdcr.ca.gov/Facilities_Locator/,MAXIMUM,2452,0.034494085,4296.00232,5.20E-05
6672,6368,10005251,DEVIL'S GARDEN CONSERVATION CAMP #40,2300 COUNTY ROAD 74,ALTURAS,CA,96101,NOT AVAILABLE,(530) 233-3553,STATE,OPEN,114,MODOC,6049,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Conservation_Camps/,8/1/16,IMAGERY,10/25/17 0:00,http://www.cdcr.ca.gov/Conservation_Camps/,MINIMUM,-999,0.005624459,737.6072225,2.10E-06
6673,6369,10006347,LA CIMA CONSERVATION CAMP #42,15108 SUNRISE HIGHWAY,JULIAN,CA,92036,NOT AVAILABLE,(760) 765-3085,STATE,OPEN,74,SAN DIEGO,6073,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Conservation_Camps/,9/19/17,IMAGERY,10/25/17 0:00,http://www.cdcr.ca.gov/Conservation_Camps/,MINIMUM,90,0.005937247,727.8141589,2.16E-06
6674,6370,10005248,DEADWOOD CONSERVATION CAMP #23,17148 MCADAMS CREEK ROAD,FORT JONES,CA,96032,NOT AVAILABLE,(530) 468-2633,STATE,OPEN,88,SISKIYOU,6093,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Conservation_Camps/,7/1/15,IMAGERY,10/25/17 0:00,http://www.cdcr.ca.gov/Conservation_Camps/,MINIMUM,-999,0.007986519,989.2884191,3.79E-06
6675,6371,10000771,ALDER CONSERVATION CAMP #20,1400 ALDER CAMP ROAD,KLAMATH,CA,95548,NOT AVAILABLE,(707) 482-4511,STATE,OPEN,109,DEL NORTE,6015,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Conservation_Camps/,10/25/17,IMAGERY,10/25/17 0:00,http://www.cdcr.ca.gov/Conservation_Camps/,MINIMUM,109,0.008964252,1059.455473,3.01E-06
6676,6372,10000902,FRANCISQUITO CONSERVATION CAMP #4,35100 NORTH SAN FRANCISQUITO CANYON ROAD,SANTA CLARITA,CA,91390,NOT AVAILABLE,(661) 296-4409,STATE,OPEN,68,LOS ANGELES,6037,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Conservation_Camps/,9/19/17,IMAGERY,10/25/17 0:00,http://www.cdcr.ca.gov/Conservation_Camps/,MINIMUM,-999,0.007840423,926.6243645,3.43E-06
6677,6373,10000905,MALIBU CONSERVATION CAMP #13,1250 SOUTH ENCINAL CANYON ROAD,MALIBU,CA,90265,NOT AVAILABLE,(310) 457-2253,STATE,OPEN,75,LOS ANGELES,6037,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Conservation_Camps/,11/13/15,IMAGERY,10/25/17 0:00,http://www.cdcr.ca.gov/Conservation_Camps/,MINIMUM,105,0.009408618,1122.301708,3.85E-06
6678,6374,10000822,GABILAN CONSERVATION CAMP #38,31801 MCCOY RD,SOLEDAD,CA,93960,NOT AVAILABLE,(831) 678-1873,STATE,OPEN,102,MONTEREY,6053,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Conservation_Camps/,9/19/17,IMAGERY,10/25/17 0:00,http://www.cdcr.ca.gov/Conservation_Camps/,MINIMUM,-999,0.010260438,1262.761325,6.43E-06
6679,6375,10000858,BAUTISTA CONSERVATION CAMP #36,33015 BAUTISTA CANYON ROAD,HEMET,CA,92544,NOT AVAILABLE,(951) 927-3600,STATE,OPEN,103,RIVERSIDE,6065,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Conservation_Camps/,9/19/17,IMAGERY,10/25/17 0:00,http://www.cdcr.ca.gov/Conservation_Camps/,MINIMUM,120,0.008443685,1051.32092,4.72E-06
6680,6376,10000904,JULIUS KLEIN CONSERVATION CAMP #19,EAST FORK ROAD,AZUSA,CA,91702,NOT AVAILABLE,(626) 910-1213,STATE,OPEN,74,LOS ANGELES,6037,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Conservation_Camps/,9/19/17,IMAGERY,10/25/17 0:00,http://www.cdcr.ca.gov/Conservation_Camps/,MINIMUM,-999,0.008256366,972.6647352,3.49E-06
6681,6377,10005290,GROWLERSBURG CONSERVATION CAMP #33,5440 LONGVIEW LANE,GEORGETOWN,CA,95634,NOT AVAILABLE,(530) 333-4244,STATE,OPEN,109,EL DORADO,6017,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Conservation_Camps/,9/19/17,IMAGERY,10/25/17 0:00,http://www.cdcr.ca.gov/Conservation_Camps/,MINIMUM,132,0.009018732,1164.116695,5.36E-06
6682,6378,10005252,EEL RIVER CONSERVATION CAMP #31,3850 REDWOOD DRIVE,REDWAY,CA,95560,NOT AVAILABLE,(707) 923-2755,STATE,OPEN,98,HUMBOLDT,6023,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Conservation_Camps/,4/18/16,IMAGERY,10/25/17 0:00,http://www.cdcr.ca.gov/Conservation_Camps/,MINIMUM,-999,0.005668488,732.7458379,1.97E-06
6683,6379,10005253,HIGH ROCK CONSERVATION CAMP #32,23322 AVENUE OF THE GIANTS,WEOTT,CA,95571,NOT AVAILABLE,(707) 946-2343,STATE,OPEN,96,HUMBOLDT,6023,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Conservation_Camps/,11/17/15,IMAGERY,10/25/17 0:00,http://www.cdcr.ca.gov/Conservation_Camps/,MINIMUM,-999,0.006367326,846.5677161,2.20E-06
6684,6380,10005263,ANTELOPE CONSERVATION CAMP #25,711-045 CENTER ROAD,SUSANVILLE,CA,96127,NOT AVAILABLE,(530) 257-2181,STATE,OPEN,111,LASSEN,6035,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Conservation_Camps/,12/31/15,IMAGERY,10/25/17 0:00,http://www.cdcr.ca.gov/Conservation_Camps/,MINIMUM,120,0.005348054,677.268555,1.55E-06
6685,6381,10005305,MOUNT BULLION CONSERVATION CAMP #39,5730 MOUNT BULLION ACCESS ROAD,MARIPOSA,CA,95338,NOT AVAILABLE,(209) 742-5494,STATE,OPEN,97,MARIPOSA,6043,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Conservation_Camps/,9/19/17,IMAGERY,10/25/17 0:00,http://www.cdcr.ca.gov/Conservation_Camps/,MINIMUM,110,0.011683884,1440.180874,8.71E-06
6686,6382,10005264,ISHI CONSERVATION CAMP #18,30500 PLUM CREEK ROAD,PAYNES CREEK,CA,96075,NOT AVAILABLE,(530) 597-2846,STATE,OPEN,110,TEHAMA,6103,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Conservation_Camps/,11/1/15,IMAGERY,10/25/17 0:00,http://www.cdcr.ca.gov/Conservation_Camps/,MINIMUM,-999,0.007989546,996.92599,3.95E-06
6687,6383,10005324,MOUNTAIN HOME CONSERVATION CAMP #10,P.O. BOX 647,SPRINGVILLE,CA,93265,NOT AVAILABLE,(559) 539-2334,STATE,OPEN,85,TULARE,6107,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Conservation_Camps/,9/19/17,IMAGERY,10/25/17 0:00,http://www.cdcr.ca.gov/Conservation_Camps/,MINIMUM,-999,0.007558267,941.5512991,2.71E-06
6688,6384,10006204,HOLTON CONSERVATION CAMP #16,12653 N. LITTLE TUJUNGA CANYON ROAD,SYLMAR,CA,91342,NOT AVAILABLE,(818) 897-7071,STATE,OPEN,86,LOS ANGELES,6037,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Conservation_Camps/,9/19/17,IMAGERY,10/25/17 0:00,http://www.cdcr.ca.gov/Conservation_Camps/,MINIMUM,-999,0.006887256,850.1922915,2.23E-06
6689,6385,10000856,NORCO CONSERVATION CAMP #0,3195 WESTERN AVENUE,NORCO,CA,92860,NOT AVAILABLE,(951) 737-5911,STATE,OPEN,65,RIVERSIDE,6065,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Conservation_Camps/,1/1/15,IMAGERY,10/25/17 0:00,http://www.cdcr.ca.gov/Conservation_Camps/,MINIMUM,100,0.004191667,503.6805764,1.04E-06
6690,6386,10000878,MCCAIN VALLEY CONSERVATION CAMP #21,2550 MCCAIN VALLEY ROAD,BOULEVARD,CA,91905,NOT AVAILABLE,(619) 766-4393,STATE,OPEN,85,SAN DIEGO,6073,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Conservation_Camps/,9/19/17,IMAGERY,10/25/17 0:00,http://www.cdcr.ca.gov/Conservation_Camps/,MINIMUM,100,0.010213609,1196.075015,5.42E-06
6691,6387,10000855,CUESTA CONSERVATION CAMP #24,635 N. SANTA ROSA STREET,SAN LUIS OBISPO,CA,93405,NOT AVAILABLE,(805) 547-7971,STATE,OPEN,-999,SAN LUIS OBISPO,6079,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Conservation_Camps/,10/25/17,UNVERIFIED,10/25/17 0:00,http://www.cdcr.ca.gov/Conservation_Camps/,MINIMUM,100,0.008807999,1050.122107,4.26E-06
6692,6388,10000774,INTERMOUNTAIN CONSERVATION CAMP #22,651-025 FOOTHILL RD,BIEBER,CA,96009,NOT AVAILABLE,(530) 294-5361,STATE,OPEN,70,LASSEN,6035,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Conservation_Camps/,5/25/16,IMAGERY,10/25/17 0:00,http://www.cdcr.ca.gov/Conservation_Camps/,MINIMUM,-999,0.006879377,911.7870701,3.34E-06
6693,6389,10000901,FENNER CANYON CONSERVATION CAMP #41,25900 BIG ROCK CREEK ROAD,VALYERMO,CA,93563,NOT AVAILABLE,(661) 944-0173,STATE,OPEN,94,LOS ANGELES,6037,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Conservation_Camps/,9/19/17,IMAGERY,10/25/17 0:00,http://www.cdcr.ca.gov/Conservation_Camps/,MINIMUM,136,0.010003509,1144.995383,3.88E-06
6694,6390,10000814,BEN LOMOND CONSERVATION CAMP #45,13575 EMPIRE GRADE ROAD,SANTA CRUZ,CA,95060,NOT AVAILABLE,(831) 423-1652,STATE,OPEN,101,SANTA CRUZ,6087,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Conservation_Camps/,10/25/17,IMAGERY,10/25/17 0:00,http://www.cdcr.ca.gov/Conservation_Camps/,MINIMUM,113,0.008088745,965.8847179,2.53E-06
6695,6391,10000786,DELTA CONSERVATION CAMP #8,6246 LAMBIE ROAD,SUISUN CITY,CA,94585,NOT AVAILABLE,(707) 425-4878,STATE,OPEN,103,SOLANO,6095,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Conservation_Camps/,4/1/16,IMAGERY,10/25/17 0:00,http://www.cdcr.ca.gov/Conservation_Camps/,MINIMUM,-999,0.01952705,2453.265843,1.64E-05
6696,6392,10000789,BASELINE CONSERVATION CAMP #30,16809 PEORIA FLAT ROAD,JAMESTOWN,CA,95327,NOT AVAILABLE,(209) 984-4464,STATE,OPEN,100,TUOLUMNE,6109,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Conservation_Camps/,9/19/17,IMAGERY,10/25/17 0:00,http://www.cdcr.ca.gov/Conservation_Camps/,MINIMUM,119,0.009924274,1215.542223,5.97E-06
6697,6393,10002349,ACTON CONSERVATION CAMP #11,8800 SOLEDAD CANYON ROAD,ACTON,CA,93510,NOT AVAILABLE,(661) 268-0113,STATE,OPEN,76,LOS ANGELES,6037,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Conservation_Camps/,9/19/17,IMAGERY,10/25/17 0:00,http://www.cdcr.ca.gov/Conservation_Camps/,MINIMUM,-999,0.007646251,973.7204268,2.32E-06
6698,6394,10001522,SIERRA CONSERVATION CENTER (SCC),5100 O'BYRNES FERRY ROAD,JAMESTOWN,CA,95327,NOT AVAILABLE,(209) 984-5291,STATE,OPEN,4409,TUOLUMNE,6109,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Reports_Research/Offender_Information_Services_Branch/Population_Reports.html,10/18/17,IMAGERY,10/25/17 0:00,http://www.cdcr.ca.gov/Facilities_Locator/,MEDIUM,3936,0.023260777,2947.088235,1.49E-05
